Time_Dimensionless,R_Calculated,File
7.245237164304324,0.1103508698683423,data/Set C - 1 hr.csv
14.410910531173444,0.14541318284924998,data/Set C - 1 hr.csv
36.085136805537545,0.24277842004893124,data/Set C - 1 hr.csv
72.24856590457033,0.37964749679397647,data/Set C - 1 hr.csv
107.93985014323066,0.4886655973818944,data/Set C - 1 hr.csv
143.39562726692674,0.5762703051677687,data/Set C - 1 hr.csv
215.94409826727696,0.7070191098243225,data/Set C - 1 hr.csv
287.0286108509658,0.7906268856451273,data/Set C - 1 hr.csv
359.7030779817927,0.846526042580048,data/Set C - 1 hr.csv
430.4299147167626,0.8822077534866274,data/Set C - 1 hr.csv
574.6539165005432,0.9220916537543657,data/Set C - 1 hr.csv
720.5459026372014,0.9399506525840424,data/Set C - 1 hr.csv
862.2497448353677,0.9481311735528429,data/Set C - 1 hr.csv
14.95092953904986,0.14799525031116645,data/Set C - 12 hr.csv
29.614099452529068,0.21501656565380634,data/Set C - 12 hr.csv
74.73928344348312,0.388031280296807,data/Set C - 12 hr.csv
148.06691833214128,0.5864934432501766,data/Set C - 12 hr.csv
294.35652367977195,0.7974103914534406,data/Set C - 12 hr.csv
441.7726588728811,0.886679905058257,data/Set C - 12 hr.csv
734.110098759822,0.9410064956064339,data/Set C - 12 hr.csv
1035.3499589993078,0.9531434498885123,data/Set C - 12 hr.csv
1177.834877357355,0.9555853543405537,data/Set C - 12 hr.csv
1477.464075201393,0.9590693559771566,data/Set C - 12 hr.csv
1768.3455076901128,0.9617664838079394,data/Set C - 12 hr.csv
71.11266655179308,0.37578249264863506,data/Set C - 24 hr.csv
144.22177081911093,0.5780990821453487,data/Set C - 24 hr.csv
358.3657535287647,0.8456986645995271,data/Set C - 24 hr.csv
718.3880312522614,0.9397757223843256,data/Set C - 24 hr.csv
1070.1259629831072,0.953828341639162,data/Set C - 24 hr.csv
1434.5026486060792,0.9586348768679435,data/Set C - 24 hr.csv
2136.703912162927,0.9648354415915955,data/Set C - 24 hr.csv
2864.422366293401,0.9701654747874996,data/Set C - 24 hr.csv
3564.9180116093276,0.9745298543389612,data/Set C - 24 hr.csv
4283.478841167946,0.9783442725689716,data/Set C - 24 hr.csv
5697.216758660301,0.984262041852708,data/Set C - 24 hr.csv
7118.446868883687,0.988582018185081,data/Set C - 24 hr.csv
8553.402165701264,0.9917418173969822,data/Set C - 24 hr.csv
51.81901723717824,0.30597039167448536,data/Set C - 48 hr.csv
153.49660378044234,0.5980244797863872,data/Set C - 48 hr.csv
257.0837347972421,0.7596372566732537,data/Set C - 48 hr.csv
507.37166356512915,0.9074983793820315,data/Set C - 48 hr.csv
767.708111657571,0.9433265294482504,data/Set C - 48 hr.csv
1520.8470660697797,0.9594957523531942,data/Set C - 48 hr.csv
3025.267251236221,0.9712295154354355,data/Set C - 48 hr.csv
4039.308805288608,0.9771168965001437,data/Set C - 48 hr.csv
5047.109065269767,0.9817738540962749,data/Set C - 48 hr.csv
6088.2604122048015,0.9855919730425782,data/Set C - 48 hr.csv
4.937391822397553,0.09873516452598508,data/Set C - 6 hr.csv
9.858115651802981,0.12331005973879938,data/Set C - 6 hr.csv
24.687108690885843,0.1931479724313384,data/Set C - 6 hr.csv
49.08827351977938,0.29542409398870606,data/Set C - 6 hr.csv
73.0765216611496,0.3824482378929619,data/Set C - 6 hr.csv
97.85836261218968,0.46018504700034246,data/Set C - 6 hr.csv
146.78673030676313,0.5837199712527654,data/Set C - 6 hr.csv
194.22183698936456,0.6735972412922618,data/Set C - 6 hr.csv
245.41874179414154,0.7459973869148593,data/Set C - 6 hr.csv
293.6921073769586,0.7968073781137222,data/Set C - 6 hr.csv
388.74753233755547,0.8629822096022239,data/Set C - 6 hr.csv
485.68060838473144,0.9014658753094771,data/Set C - 6 hr.csv
585.613295158907,0.9239856423726529,data/Set C - 6 hr.csv
