Iteration,ObjectiveFunctionValue
1,14.584979802512136
2,2.111409010173569
3,0.6729459028344698
4,0.49768107844090936
5,0.4795625012352955
6,0.47471833737944363
7,0.4467301305290581
8,0.4403763307686484
9,0.43708533269271527
10,0.42352114969372473
11,0.3962725386348257
12,0.39589081081012106
13,0.393331784316931
14,0.3907789403876998
15,0.38819472226044766
16,0.3879842303074482
17,0.3879667271945632
18,0.3878890282336227
19,0.38750437291901285
20,0.3862261727152857
21,0.38272313637457744
22,0.3820516844911583
23,0.38102894452183544
24,0.3758095418283899
25,0.37201085720087224
26,0.3611599816954995
27,0.34663462538180595
28,0.34402920011394894
29,0.3436902245930179
30,0.34334157927168674
31,0.3429352642808174
32,0.3330228473081891
33,0.33038629381038936
34,0.32188726906287063
35,0.31204984298027705
36,0.3116987937915355
37,0.3115957061935301
38,0.3107434098896769
39,0.3105454108909561
40,0.30868995717654424
41,0.3085602775412997
42,0.30813516503095423
43,0.3067903618989989
44,0.30463285508653337
45,0.30433342393552826
46,0.3043016055194196
47,0.3041486771489728
48,0.30337429501324303
49,0.3031590513172161
50,0.3031458153461931
51,0.3029580893661197
52,0.3019110910061186
53,0.29917404749788207
54,0.2989280220842445
55,0.29865418992099196
56,0.29865278665125755
57,0.2981686618686421
58,0.29792711692338364
59,0.2976721213807941
60,0.2973894542306216
61,0.2973597150393473
62,0.2970072574933899
63,0.29637804179029525
64,0.2959625778014892
65,0.2957574884590121
66,0.2956938862871227
67,0.2955062225355829
68,0.2949873187069471
69,0.29441959065616463
70,0.2944123631641978
71,0.29436301261851505
72,0.29430971345933765
73,0.29398414841555914
74,0.293973357659708
75,0.2937531341250275
76,0.29365145850688223
77,0.2931321585509696
78,0.29104211333894175
79,0.29071135175081003
80,0.2906056126188708
81,0.29033565389179866
82,0.2899467711829971
83,0.28992540259680605
84,0.2894952676715066
85,0.28932011561229315
86,0.2889904510025048
87,0.28840715077514995
88,0.28711012815323494
89,0.28664624372320485
90,0.28629566200342044
91,0.28622823245032497
92,0.2849281356233223
93,0.28451548358150863
94,0.28451003335404185
95,0.2840862702993171
96,0.28251369272852667
97,0.2824546849713544
98,0.2806002143282011
99,0.2805547020048099
100,0.2804036758054
101,0.28039561278498004
102,0.2794804879420303
103,0.2785619614773283
104,0.27853646135595306
105,0.27853085208739164
106,0.2783115252623399
107,0.278183294282248
108,0.277636570014374
109,0.2767881785161443
110,0.27661205575327413
111,0.2765594213554785
112,0.2755044070243802
113,0.2743238988236989
114,0.27423574573580195
115,0.27414804438838
116,0.27414440351546254
117,0.27388133797450237
118,0.2734046016875419
119,0.27275611221443974
120,0.27271470285881133
121,0.2721893834058296
122,0.2720611904484397
123,0.2711826927877995
124,0.27065061869283924
125,0.2700540056990459
126,0.2700142002962382
127,0.2699444470457106
128,0.26981969808666095
129,0.26956459587826154
130,0.2692532836332135
131,0.26840165660639365
132,0.26811114378662737
133,0.26730544673561213
134,0.26564512040952815
135,0.2651604182036143
136,0.2651451324018471
137,0.26506756571053003
138,0.264951708800122
139,0.2647042394839291
140,0.26428658120447146
141,0.2641755230229643
