Iteration,ObjectiveFunctionValue
1,15.254826267881988
2,45.53299389155133
3,16.37792742228928
4,16.37792742228928
5,16.37792742228928
6,16.37792742228928
7,16.206917142294703
8,16.195267118802075
9,16.18296213487181
10,15.615583872240354
11,15.615583872240354
12,15.615583872240354
13,15.615583872240354
14,15.615583872240354
15,15.615583872240354
16,15.195314920719104
17,15.195314920719104
18,15.195314920719104
19,15.195314920719104
20,15.195314920719104
21,15.195314920719104
22,15.195314920719104
23,15.195314920719104
24,7.84827206339692
25,7.84827206339692
26,7.84827206339692
27,7.84827206339692
28,7.84827206339692
29,7.84827206339692
30,7.84827206339692
31,7.84827206339692
32,7.84827206339692
33,7.84827206339692
34,7.84827206339692
35,7.84827206339692
36,7.84827206339692
37,7.84827206339692
38,7.84827206339692
39,7.84827206339692
40,7.84827206339692
41,7.84827206339692
42,7.84827206339692
43,7.84827206339692
44,7.84827206339692
45,7.84827206339692
46,7.84827206339692
47,7.84827206339692
48,7.84827206339692
49,7.84827206339692
50,7.84827206339692
51,7.84827206339692
52,7.84827206339692
53,7.84827206339692
54,7.84827206339692
55,7.84827206339692
56,7.84827206339692
57,7.84827206339692
58,7.84827206339692
59,7.84827206339692
60,5.398692423267025
61,5.398692423267025
62,5.398692423267025
63,4.405365930955182
64,4.405365930955182
65,4.405365930955182
66,4.405365930955182
67,4.405365930955182
68,4.405365930955182
69,4.383358607975968
70,4.383358607975968
71,4.383358607975968
72,4.383358607975968
73,4.383358607975968
74,4.383358607975968
75,4.383358607975968
76,4.383358607975968
77,4.383358607975968
78,4.383358607975968
79,4.383358607975968
80,4.383358607975968
81,4.383358607975968
82,4.383358607975968
83,4.383358607975968
84,4.383358607975968
85,4.383358607975968
86,4.383358607975968
87,4.383358607975968
88,4.383358607975968
89,4.383358607975968
90,4.383358607975968
91,4.383358607975968
92,4.383358607975968
93,4.383358607975968
94,4.383358607975968
95,3.538533936080312
96,3.538533936080312
97,3.538533936080312
98,3.538533936080312
99,3.538533936080312
100,3.538533936080312
101,3.538533936080312
102,3.538533936080312
103,3.538533936080312
104,3.538533936080312
105,3.538533936080312
106,3.538533936080312
107,3.538533936080312
108,3.538533936080312
109,3.538533936080312
110,3.538533936080312
111,3.538533936080312
112,3.538533936080312
113,3.538533936080312
114,3.538533936080312
115,3.538533936080312
116,3.538533936080312
117,3.538533936080312
118,3.538533936080312
119,3.538533936080312
120,3.538533936080312
121,3.538533936080312
122,3.538533936080312
123,3.538533936080312
124,3.538533936080312
125,3.538533936080312
126,3.538533936080312
127,3.538533936080312
128,3.538533936080312
129,3.538533936080312
130,3.538533936080312
131,3.538533936080312
132,3.538533936080312
133,3.538533936080312
134,3.538533936080312
135,3.538533936080312
136,3.538533936080312
137,3.538533936080312
138,3.538533936080312
139,3.538533936080312
140,3.2522689856408458
141,3.2522689856408458
142,2.9644113738985527
143,2.9644113738985527
144,2.9644113738985527
145,2.9644113738985527
146,2.9644113738985527
147,2.9644113738985527
148,2.7287654273631854
149,2.7287654273631854
150,2.399942105034481
151,2.399942105034481
152,1.99965946833499
153,1.99965946833499
154,1.99965946833499
155,1.99965946833499
156,1.99965946833499
157,1.99965946833499
158,1.99965946833499
159,1.3389572471178612
160,1.3389572471178612
161,1.3389572471178612
162,1.3389572471178612
163,1.3389572471178612
164,1.3389572471178612
165,1.3389572471178612
166,1.3389572471178612
167,1.3389572471178612
168,1.3389572471178612
169,1.3389572471178612
170,1.3389572471178612
171,1.3389572471178612
172,1.3389572471178612
173,1.3389572471178612
174,1.3389572471178612
175,1.3389572471178612
176,1.3389572471178612
177,1.3389572471178612
178,1.3389572471178612
179,1.3389572471178612
180,1.3389572471178612
181,1.3389572471178612
182,1.3389572471178612
183,1.3389572471178612
184,1.3389572471178612
185,1.3389572471178612
186,1.3389572471178612
187,1.3389572471178612
188,1.3389572471178612
189,1.3389572471178612
190,1.3389572471178612
191,1.3389572471178612
192,1.3389572471178612
193,1.3389572471178612
194,1.3389572471178612
195,1.3389572471178612
196,1.3389572471178612
197,1.3389572471178612
198,1.3389572471178612
199,1.3389572471178612
200,1.3389572471178612
201,1.3389572471178612
202,1.3389572471178612
203,1.3389572471178612
204,1.3389572471178612
205,1.3389572471178612
206,1.3389572471178612
207,1.3389572471178612
208,1.3389572471178612
209,1.3389572471178612
210,1.3389572471178612
211,1.3389572471178612
212,1.3389572471178612
213,1.3389572471178612
214,1.3389572471178612
215,1.3389572471178612
216,1.3389572471178612
217,1.3389572471178612
218,1.3389572471178612
219,1.329339618241181
220,1.329339618241181
221,1.329339618241181
222,1.329339618241181
223,1.329339618241181
224,1.329339618241181
225,1.329339618241181
226,1.329339618241181
227,1.329339618241181
228,1.329339618241181
229,1.329339618241181
230,1.329339618241181
231,1.329339618241181
232,1.329339618241181
233,1.329339618241181
234,1.329339618241181
235,1.329339618241181
236,1.329339618241181
237,1.329339618241181
238,1.329339618241181
239,1.329339618241181
240,1.329339618241181
241,1.329339618241181
242,1.329339618241181
243,1.329339618241181
244,1.329339618241181
245,1.328455332937326
246,1.328455332937326
247,1.3237502286530876
248,1.3237502286530876
249,1.3197665733839254
250,1.3197665733839254
251,1.3146527447241523
252,1.3146527447241523
253,1.3146527447241523
254,1.3146527447241523
255,1.3146527447241523
256,1.2764438412133845
257,1.2764438412133845
258,1.2764438412133845
259,1.2764438412133845
260,1.2764438412133845
261,1.2764438412133845
262,1.2764438412133845
263,1.2764438412133845
264,1.2764438412133845
265,1.2764438412133845
266,1.2764438412133845
267,1.2764438412133845
268,1.2764438412133845
269,1.2764438412133845
270,1.2764438412133845
271,1.2764438412133845
272,1.2764438412133845
273,1.2764438412133845
274,1.2764438412133845
275,1.2764438412133845
276,1.2764438412133845
277,1.2711785216570006
278,1.2711785216570006
279,1.2711785216570006
280,1.2711785216570006
281,1.2711785216570006
282,1.2711785216570006
283,1.2711785216570006
284,1.2711785216570006
285,1.2670111204811656
286,1.264267471461964
287,1.264267471461964
288,1.264267471461964
289,1.264267471461964
290,1.264267471461964
291,1.2576474681886554
292,1.2576474681886554
293,1.2576474681886554
294,1.2530934306049815
295,1.2530934306049815
296,1.2530934306049815
297,1.2530934306049815
298,1.2501356336683496
299,1.2501356336683496
300,1.2430859064044402
301,1.2430859064044402
302,1.2403972110490977
303,1.2403972110490977
304,1.2403972110490977
305,1.2403972110490977
306,1.2403972110490977
307,1.2368960532241269
308,1.2368960532241269
309,1.2368301283905874
310,1.231052640557052
311,1.2288122721263426
312,1.2230431007964266
313,1.2230431007964266
314,1.2230431007964266
315,1.2230431007964266
316,1.2220369118867302
317,1.2220369118867302
318,1.2220369118867302
319,1.2220369118867302
320,1.2220369118867302
321,1.2207893209239644
322,1.2207893209239644
323,1.2129629881692467
324,1.2129629881692467
325,1.2129629881692467
326,1.2046168054241895
327,1.2046168054241895
328,1.2046168054241895
329,1.2046168054241895
330,1.2046168054241895
331,1.2046168054241895
332,1.2046168054241895
333,1.2046168054241895
334,1.2046168054241895
335,1.2046168054241895
336,1.1981481417497994
337,1.1981481417497994
338,1.1981481417497994
339,1.1981481417497994
340,1.1981481417497994
341,1.1945124114205943
342,1.1945124114205943
343,1.1945124114205943
344,1.1945124114205943
