File,Residuals
Set C - 12 hr,-0.010693627324531607
Set C - 12 hr,0.07493982509252872
Set C - 12 hr,0.04212652220827967
Set C - 12 hr,-0.09512537239111113
Set C - 12 hr,-0.023796220743484198
Set C - 12 hr,0.06687851773167452
Set C - 12 hr,0.05649833741320054
Set C - 12 hr,0.048317683869189
Set C - 12 hr,0.047359392233321085
Set C - 12 hr,0.031242202758365756
Set C - 12 hr,0.03823351619206061
Set C - 48 hr,-0.004817654010219663
Set C - 48 hr,0.0909025875900914
Set C - 48 hr,-0.01850446985635823
Set C - 48 hr,-0.12829199480004705
Set C - 48 hr,-0.15237108713396452
Set C - 48 hr,0.03873080514617122
Set C - 48 hr,-0.02864472260999884
Set C - 48 hr,0.04881970317989659
Set C - 48 hr,0.012905818013288939
Set C - 48 hr,0.014408026957421827
Set C - 1 hr,0.04305325712176686
Set C - 1 hr,0.013347269799429823
Set C - 1 hr,-0.046315675093060116
Set C - 1 hr,-0.03501214293199789
Set C - 1 hr,-0.02837001150768531
Set C - 1 hr,0.024054194496944126
Set C - 1 hr,-0.006879741205639833
Set C - 1 hr,-0.012160354931534778
Set C - 1 hr,0.04008106312176207
Set C - 1 hr,0.03132138933931683
Set C - 1 hr,0.00983620747570002
Set C - 1 hr,0.036653124966090966
Set C - 1 hr,0.05186882644715707
Set C - 24 hr,0.07711492851208784
Set C - 24 hr,0.011718743369125928
Set C - 24 hr,-0.05392992381695261
Set C - 24 hr,-0.10195112638971815
Set C - 24 hr,-0.0918177405748134
Set C - 24 hr,-0.0899430590421898
Set C - 24 hr,0.003540131925612977
Set C - 24 hr,-0.055506884943803736
Set C - 24 hr,-0.02468352211494318
Set C - 24 hr,-0.009211494400117815
Set C - 24 hr,0.006473337500696674
Set C - 24 hr,0.007231086056879166
Set C - 24 hr,0.008258182603017805
Set C - 6 hr,0.018307956616922305
Set C - 6 hr,0.011669494115825962
Set C - 6 hr,-0.02765425254046433
Set C - 6 hr,-0.08424102655370122
Set C - 6 hr,-0.08479471647105624
Set C - 6 hr,-0.02679730782851325
Set C - 6 hr,-0.03210738873725627
Set C - 6 hr,0.04941182055413962
Set C - 6 hr,0.03919247827581418
Set C - 6 hr,0.01073575174654906
Set C - 6 hr,0.06637772971360356
Set C - 6 hr,0.04046009711513232
Set C - 6 hr,0.0760143576273471
