File,a1,a2,a3,λ1,λ2,λ3,θ_deg
data/Set A - 0 hr.csv,0.04235904169995969,0.35061973817495684,0.6070212201250834,0.15235941849899276,0.0008527744383810981,0.0008503439888043514,0.007033697214303151
data/Set A - 1 hr.csv,0.04235904169995969,0.35061973817495684,0.6070212201250834,0.15235941849899276,0.0008527744383810981,0.0008503439888043514,14.863758281677503
data/Set A - 12 hr.csv,0.04235904169995969,0.35061973817495684,0.6070212201250834,0.15235941849899276,0.0008527744383810981,0.0008503439888043514,59.530614493175406
data/Set A - 24 hr.csv,0.04235904169995969,0.35061973817495684,0.6070212201250834,0.15235941849899276,0.0008527744383810981,0.0008503439888043514,66.06148084170984
data/Set A - 48 hr.csv,0.04235904169995969,0.35061973817495684,0.6070212201250834,0.15235941849899276,0.0008527744383810981,0.0008503439888043514,70.21220003682672
data/Set A - 6 hr.csv,0.04235904169995969,0.35061973817495684,0.6070212201250834,0.15235941849899276,0.0008527744383810981,0.0008503439888043514,50.889893078540396
