File,a1,a2,a3,λ1,λ2,λ3,θ_deg,OptimizationMethod,ExecutionTime
data/Set A - 0 hr.csv,0.4856327648859423,0.4856327648859423,0.02873447022811529,0.013401322379668932,0.013401322379668932,2.5278746734573805e40,84.15959926039854,Fminbox(LBFGS),00:08:39
data/Set A - 1 hr.csv,0.4856327648859423,0.4856327648859423,0.02873447022811529,0.013401322379668932,0.013401322379668932,2.5278746734573805e40,86.39737534684437,Fminbox(LBFGS),00:08:39
data/Set A - 12 hr.csv,0.4856327648859423,0.4856327648859423,0.02873447022811529,0.013401322379668932,0.013401322379668932,2.5278746734573805e40,88.13415096272962,Fminbox(LBFGS),00:08:39
data/Set A - 24 hr.csv,0.4856327648859423,0.4856327648859423,0.02873447022811529,0.013401322379668932,0.013401322379668932,2.5278746734573805e40,88.61282626732992,Fminbox(LBFGS),00:08:39
data/Set A - 48 hr.csv,0.4856327648859423,0.4856327648859423,0.02873447022811529,0.013401322379668932,0.013401322379668932,2.5278746734573805e40,88.84015371423828,Fminbox(LBFGS),00:08:39
data/Set A - 6 hr.csv,0.4856327648859423,0.4856327648859423,0.02873447022811529,0.013401322379668932,0.013401322379668932,2.5278746734573805e40,87.66078261315083,Fminbox(LBFGS),00:08:39
