File,a1,a2,a3,λ1,λ2,λ3,θ_deg,OptimizationMethod,ExecutionTime
data/Set D - 1 hr.csv,0.052076739953845166,0.052076739953845166,0.8958465200923097,0.45541930309740786,0.45541930309740786,0.014476531419518945,88.52382573603843,Fminbox(LBFGS),00:09:08
data/Set D - 12 hr.csv,0.052076739953845166,0.052076739953845166,0.8958465200923097,0.45541930309740786,0.45541930309740786,0.014476531419518945,88.8000704900101,Fminbox(LBFGS),00:09:08
data/Set D - 24 hr.csv,0.052076739953845166,0.052076739953845166,0.8958465200923097,0.45541930309740786,0.45541930309740786,0.014476531419518945,88.80564273387111,Fminbox(LBFGS),00:09:08
data/Set D - 48 hr.csv,0.052076739953845166,0.052076739953845166,0.8958465200923097,0.45541930309740786,0.45541930309740786,0.014476531419518945,88.3899475526634,Fminbox(LBFGS),00:09:08
data/Set D - 6 hr.csv,0.052076739953845166,0.052076739953845166,0.8958465200923097,0.45541930309740786,0.45541930309740786,0.014476531419518945,88.82404952640405,Fminbox(LBFGS),00:09:08
