Time_Dimensionless,R_Calculated,File
2.395311454079579,0.04566832574663171,data/Set C - 1 hr.csv
4.764318720869671,0.08862150730185514,data/Set C - 1 hr.csv
11.929925763945924,0.20621733629025618,data/Set C - 1 hr.csv
23.885735349652606,0.36689743957252086,data/Set C - 1 hr.csv
35.68545149543619,0.4903970585439926,data/Set C - 1 hr.csv
47.40730781728326,0.5862217621012574,data/Set C - 1 hr.csv
71.39219328373227,0.7222137071015315,data/Set C - 1 hr.csv
94.8930868139336,0.8034506073423762,data/Set C - 1 hr.csv
118.91962722799255,0.8543683089590959,data/Set C - 1 hr.csv
142.30227134304636,0.8849987053462702,data/Set C - 1 hr.csv
189.98344389705122,0.9170621874275103,data/Set C - 1 hr.csv
238.21606037691637,0.9308425859209497,data/Set C - 1 hr.csv
285.06405563325166,0.9375865853124139,data/Set C - 1 hr.csv
5.098339918704095,0.09450695139762988,data/Set C - 12 hr.csv
10.098552401103557,0.1778308800707079,data/Set C - 12 hr.csv
25.486460308705716,0.385500987115714,data/Set C - 12 hr.csv
50.49154157275423,0.607758564783527,data/Set C - 12 hr.csv
100.37701074624427,0.8173697873151909,data/Set C - 12 hr.csv
150.6466320934044,0.8929103887770331,data/Set C - 12 hr.csv
250.33512541514258,0.9329774019956986,data/Set C - 12 hr.csv
353.05938751218775,0.9433938083866444,data/Set C - 12 hr.csv
401.647439859085,0.9465074454849607,data/Set C - 12 hr.csv
503.822458220828,0.9520766824709104,data/Set C - 12 hr.csv
603.0144459158831,0.9568179572334312,data/Set C - 12 hr.csv
23.86736372294587,0.3666802671957625,data/Set C - 24 hr.csv
48.404786767488574,0.5933398766739746,data/Set C - 24 hr.csv
120.27738798247795,0.8565675889022517,data/Set C - 24 hr.csv
241.11075097459405,0.9313853043056869,data/Set C - 24 hr.csv
359.1636599547752,0.9438138279060531,data/Set C - 24 hr.csv
481.45848181454824,0.950929595158297,data/Set C - 24 hr.csv
717.136509044999,0.9616806901935236,data/Set C - 24 hr.csv
961.3788061606875,0.9703229418388092,data/Set C - 24 hr.csv
1196.484381071425,0.9767951521302474,data/Set C - 24 hr.csv
1437.6531279028547,0.9819706007698141,data/Set C - 24 hr.csv
1912.1423957344136,0.989026304937083,data/Set C - 24 hr.csv
2389.146249189951,0.9933383504174952,data/Set C - 24 hr.csv
2870.7566521744707,0.995975450570418,data/Set C - 24 hr.csv
17.591071287937968,0.2873480882254439,data/Set C - 48 hr.csv
52.10769797503719,0.6185004654455215,data/Set C - 48 hr.csv
87.27256028589798,0.7812997660971458,data/Set C - 48 hr.csv
172.2381391835883,0.9083243850730154,data/Set C - 48 hr.csv
260.61490241477156,0.934539968743401,data/Set C - 48 hr.csv
516.2839934774037,0.9527021883859546,data/Set C - 48 hr.csv
1026.9915316606732,0.972292101744007,data/Set C - 48 hr.csv
1371.229578179795,0.9806728873254065,data/Set C - 48 hr.csv
1713.3488842289185,0.9864888217079163,data/Set C - 48 hr.csv
2066.789928501107,0.9906658583839955,data/Set C - 48 hr.csv
1.6165200871612135,0.031072532456009716,data/Set C - 6 hr.csv
3.227583012635926,0.06100364439982131,data/Set C - 6 hr.csv
8.082649408482748,0.14529073253882951,data/Set C - 6 hr.csv
16.071679753837028,0.26651446789098676,data/Set C - 6 hr.csv
23.925519669969635,0.36736744531379517,data/Set C - 6 hr.csv
32.03918476587399,0.45544993596787087,data/Set C - 6 hr.csv
48.058510769432004,0.5908856588862952,data/Set C - 6 hr.csv
63.58893767240065,0.6851976751604609,data/Set C - 6 hr.csv
80.35099099820184,0.7579191730310713,data/Set C - 6 hr.csv
96.1558669218646,0.8067963943905274,data/Set C - 6 hr.csv
127.27735967951958,0.8669962441448358,data/Set C - 6 hr.csv
159.0136022498927,0.8996500782500503,data/Set C - 6 hr.csv
191.73192831055377,0.9177806977119534,data/Set C - 6 hr.csv
