Time_Dimensionless,R_Calculated,File
114.7784131783968,0.12162789590541856,data/Set A - 0 hr.csv
324.42018543349155,0.26817238644471175,data/Set A - 0 hr.csv
541.5994994535213,0.3942562316985764,data/Set A - 0 hr.csv
1086.4608724768589,0.6230654173396895,data/Set A - 0 hr.csv
2138.1208472475546,0.8491267179428724,data/Set A - 0 hr.csv
3151.2207631087235,0.937549054198449,data/Set A - 0 hr.csv
4243.724201453684,0.9758764263736528,data/Set A - 0 hr.csv
5276.542239047841,0.9901844981284509,data/Set A - 0 hr.csv
6368.9441349449135,0.9962081292169899,data/Set A - 0 hr.csv
8477.382842490928,0.9993952014636255,data/Set A - 0 hr.csv
10546.288342252436,0.9999001573201346,data/Set A - 0 hr.csv
12606.788250465077,0.9999833964846013,data/Set A - 0 hr.csv
70.67931921923132,0.08724697033279372,data/Set A - 1 hr.csv
137.7273833119191,0.13900412525907657,data/Set A - 1 hr.csv
277.792785519555,0.2378515972081955,data/Set A - 1 hr.csv
347.3699594133343,0.28265012929480526,data/Set A - 1 hr.csv
687.3385704083223,0.46644142911735753,data/Set A - 1 hr.csv
1033.8139112407964,0.6053856697956737,data/Set A - 1 hr.csv
1365.8185770217976,0.7044470793262547,data/Set A - 1 hr.csv
2035.5747054159065,0.8350367960926,data/Set A - 1 hr.csv
2688.9537057471957,0.9066033219142506,data/Set A - 1 hr.csv
4036.3159971084992,0.9711020636894728,data/Set A - 1 hr.csv
4660.048104472681,0.9832111380196087,data/Set A - 1 hr.csv
5432.387264530608,0.9914299295392944,data/Set A - 1 hr.csv
6753.792084237824,0.9972877180663324,data/Set A - 1 hr.csv
8028.228388708955,0.99910577871376,data/Set A - 1 hr.csv
36.752789581708775,0.05988370187094205,data/Set A - 12 hr.csv
71.9700875149153,0.08827215682579159,data/Set A - 12 hr.csv
179.45257488929047,0.16972121309799826,data/Set A - 12 hr.csv
358.876114180669,0.2898005733149215,data/Set A - 12 hr.csv
542.1437017508781,0.3945431721357612,data/Set A - 12 hr.csv
716.8935426042952,0.47999589121710484,data/Set A - 12 hr.csv
1061.8919702641808,0.6149155540169262,data/Set A - 12 hr.csv
1430.1907412016674,0.7205559582395789,data/Set A - 12 hr.csv
1764.1113737825542,0.7910546108668733,data/Set A - 12 hr.csv
2121.0661292739765,0.8468697232007908,data/Set A - 12 hr.csv
2450.572252371368,0.8850607869014921,data/Set A - 12 hr.csv
3155.7694360073415,0.9377958906825299,data/Set A - 12 hr.csv
3536.2642724288307,0.9553371557420942,data/Set A - 12 hr.csv
4245.418959171535,0.9759119955825027,data/Set A - 12 hr.csv
269.8084068614278,0.23253496787967254,data/Set A - 24 hr.csv
400.10172245271633,0.3148398570836004,data/Set A - 24 hr.csv
533.2780651264125,0.3898516298383712,data/Set A - 24 hr.csv
781.2106991234842,0.5083147576455411,data/Set A - 24 hr.csv
1057.4746264226687,0.6134316770069459,data/Set A - 24 hr.csv
1583.7906299754334,0.7555355755715558,data/Set A - 24 hr.csv
2092.15592628139,0.8429663978812008,data/Set A - 24 hr.csv
2628.7774729957523,0.9015795683517446,data/Set A - 24 hr.csv
3159.7679099417865,0.9380120644172775,data/Set A - 24 hr.csv
44.83383708959545,0.0664749497940027,data/Set A - 48 hr.csv
113.40041655919674,0.12057342998171527,data/Set A - 48 hr.csv
227.53839135453296,0.2037641376516819,data/Set A - 48 hr.csv
334.66034955836824,0.27466809387069924,data/Set A - 48 hr.csv
446.0169024033621,0.3416897086700569,data/Set A - 48 hr.csv
663.7461896895821,0.45536838088856624,data/Set A - 48 hr.csv
876.576034484054,0.5474905691357503,data/Set A - 48 hr.csv
1090.9595554288196,0.6245389047886764,data/Set A - 48 hr.csv
1319.2405997302667,0.6922150930858224,data/Set A - 48 hr.csv
1753.1382480747088,0.7890488244324059,data/Set A - 48 hr.csv
2190.1339130552597,0.8558066742737049,data/Set A - 48 hr.csv
2657.0208315539517,0.9039702303085488,data/Set A - 48 hr.csv
45.30282486772467,0.06685605435844932,data/Set A - 6 hr.csv
224.44217771163966,0.20161480583055824,data/Set A - 6 hr.csv
454.30283938659494,0.3464217876640543,data/Set A - 6 hr.csv
673.4375103519794,0.45994453007874525,data/Set A - 6 hr.csv
890.5817616741361,0.5529750228852603,data/Set A - 6 hr.csv
1318.918376389387,0.6921287335003489,data/Set A - 6 hr.csv
1760.828302849359,0.7904565034115487,data/Set A - 6 hr.csv
2190.101528314522,0.8558026085578944,data/Set A - 6 hr.csv
2660.1430684276734,0.9042309218212351,data/Set A - 6 hr.csv
3512.237039999381,0.9543929949833247,data/Set A - 6 hr.csv
4410.5210173854275,0.9791372076485364,data/Set A - 6 hr.csv
5296.8755432279495,0.9903567354398144,data/Set A - 6 hr.csv
