Iteration,ObjectiveFunctionValue
1,6.502448143111595
2,34.45485501663814
3,7.803833324399188
4,7.803833324399188
5,7.803833324399188
6,7.803833324399188
7,7.676453775359792
8,7.665048592472446
9,7.65257327215766
10,6.912673174713971
11,6.912673174713971
12,6.912673174713971
13,6.912673174713971
14,6.912673174713971
15,6.912673174713971
16,6.344122581935241
17,6.344122581935241
18,6.344122581935241
19,6.344122581935241
20,6.344122581935241
21,6.344122581935241
22,6.344122581935241
23,6.344122581935241
24,6.344122581935241
25,6.344122581935241
26,6.344122581935241
27,2.5938931587364538
28,2.3858017219395062
29,2.1915818524487567
30,2.1915818524487567
31,2.1915818524487567
32,2.1915818524487567
33,2.1915818524487567
34,2.1915818524487567
35,2.1915818524487567
36,2.1915818524487567
37,2.1915818524487567
38,2.1915818524487567
39,2.1915818524487567
40,2.1915818524487567
41,2.1915818524487567
42,2.1915818524487567
43,2.082018149636474
44,2.082018149636474
45,2.082018149636474
46,2.082018149636474
47,2.082018149636474
48,2.082018149636474
49,2.082018149636474
50,2.082018149636474
51,2.082018149636474
52,2.082018149636474
53,2.082018149636474
54,2.082018149636474
55,2.082018149636474
56,2.082018149636474
57,2.082018149636474
58,2.082018149636474
59,2.082018149636474
60,2.082018149636474
61,2.082018149636474
62,2.082018149636474
63,2.082018149636474
64,2.082018149636474
65,2.082018149636474
66,2.082018149636474
67,2.082018149636474
68,1.8520350634418574
69,1.8520350634418574
70,1.8520350634418574
71,1.8520350634418574
72,1.8520350634418574
73,1.8520350634418574
74,1.8520350634418574
75,1.8520350634418574
76,1.8520350634418574
77,1.8520350634418574
78,1.8520350634418574
79,1.8520350634418574
80,1.784352513691356
81,1.784352513691356
82,1.784352513691356
83,1.784352513691356
84,1.784352513691356
85,1.784352513691356
86,1.784352513691356
87,1.784352513691356
88,1.784352513691356
89,1.784352513691356
90,1.784352513691356
91,1.784352513691356
92,1.784352513691356
93,1.784352513691356
94,1.784352513691356
95,1.784352513691356
96,1.784352513691356
97,1.784352513691356
98,1.784352513691356
99,1.784352513691356
100,1.784352513691356
101,1.784352513691356
102,1.784352513691356
103,1.784352513691356
104,1.773425239505276
105,1.773425239505276
106,1.773425239505276
107,1.773425239505276
108,1.736920842853679
109,1.736920842853679
110,1.736920842853679
111,1.736920842853679
112,1.736920842853679
113,1.736920842853679
114,1.736920842853679
115,1.736920842853679
116,1.736920842853679
117,1.736920842853679
118,1.736920842853679
119,1.736920842853679
120,1.736920842853679
121,1.736920842853679
122,1.736920842853679
123,1.736920842853679
