Time_Dimensionless,R_Calculated,File
9.45327321561299,0.12308940716602634,data/Set A - 0 hr.csv
26.71959443101844,0.27240324025726614,data/Set A - 0 hr.csv
44.60671567061725,0.40033103976927775,data/Set A - 0 hr.csv
89.48208274698563,0.6308321709040987,data/Set A - 0 hr.csv
176.09792623299083,0.8552673323871702,data/Set A - 0 hr.csv
259.53792190939674,0.9412754441330928,data/Set A - 0 hr.csv
349.51767686226765,0.9777991779849088,data/Set A - 0 hr.csv
434.5816781933861,0.9911488928232813,data/Set A - 0 hr.csv
524.553070001339,0.9966535358385626,data/Set A - 0 hr.csv
698.2063433727632,0.9994879736769807,data/Set A - 0 hr.csv
868.6036193494882,0.9999188506301075,data/Set A - 0 hr.csv
1038.3086017907838,0.9999870422886609,data/Set A - 0 hr.csv
5.697656272611659,0.08675403960604944,data/Set A - 1 hr.csv
11.102586981681466,0.1385861180242669,data/Set A - 1 hr.csv
22.393648161669027,0.23756843309011677,data/Set A - 1 hr.csv
28.002457437786372,0.28242421413628394,data/Set A - 1 hr.csv
55.408271618288786,0.46642094155902314,data/Set A - 1 hr.csv
83.33861136698108,0.6054816985106442,data/Set A - 1 hr.csv
110.10242979958359,0.7045987726856868,data/Set A - 1 hr.csv
164.0933319222865,0.8352112466520057,data/Set A - 1 hr.csv
216.76402825544218,0.906751652379271,data/Set A - 1 hr.csv
325.378645595536,0.971179556272177,data/Set A - 1 hr.csv
375.6594235262019,0.9832646502436435,data/Set A - 1 hr.csv
437.91982881163256,0.991462609615617,data/Set A - 1 hr.csv
544.4419422506587,0.9973009628297268,data/Set A - 1 hr.csv
647.1777931958417,0.9991110672361506,data/Set A - 1 hr.csv
2.955923767157977,0.059280678658469976,data/Set A - 12 hr.csv
5.7883522483869845,0.08764901231100375,data/Set A - 12 hr.csv
14.432867198111824,0.16904719445270666,data/Set A - 12 hr.csv
28.863399144534224,0.289071876471956,data/Set A - 12 hr.csv
43.603097110701505,0.3937894206085457,data/Set A - 12 hr.csv
57.657736602414175,0.47923996822191006,data/Set A - 12 hr.csv
85.40499234975802,0.6141970057667061,data/Set A - 12 hr.csv
115.02622934481313,0.7199114922110543,data/Set A - 12 hr.csv
141.8825291093759,0.7904892869206679,data/Set A - 12 hr.csv
170.59139876432798,0.8463900130227557,data/Set A - 12 hr.csv
197.09265191471206,0.8846553847932037,data/Set A - 12 hr.csv
253.80968317592186,0.9375239519398365,data/Set A - 12 hr.csv
284.4118155054612,0.9551215355170151,data/Set A - 12 hr.csv
341.4471376399605,0.9757752192937998,data/Set A - 12 hr.csv
21.72452273231546,0.2320333134920114,data/Set A - 24 hr.csv
32.21552310312845,0.31437344226630903,data/Set A - 24 hr.csv
42.93866000414901,0.3894193850007932,data/Set A - 24 hr.csv
62.90178200619459,0.507941090103846,data/Set A - 24 hr.csv
85.14609247281517,0.613115690728051,data/Set A - 24 hr.csv
127.5241788955851,0.7553089926428757,data/Set A - 24 hr.csv
168.45690432245135,0.8428042491038299,data/Set A - 24 hr.csv
211.66477588530392,0.9014669575256561,data/Set A - 24 hr.csv
254.41923988538537,0.9379342924879402,data/Set A - 24 hr.csv
3.611134465350263,0.06592041390101,data/Set A - 48 hr.csv
9.133818990412161,0.12005578854106602,data/Set A - 48 hr.csv
18.32704449473487,0.203302635345866,data/Set A - 48 hr.csv
26.95516602920535,0.2742538195802233,data/Set A - 48 hr.csv
35.92436233327266,0.3413194989550463,data/Set A - 48 hr.csv
53.46133405987695,0.45507145780247715,data/Set A - 48 hr.csv
70.60368094971795,0.5472514693153923,data/Set A - 48 hr.csv
87.87116844447988,0.6243468681022593,data/Set A - 48 hr.csv
106.25802980581567,0.6920632150472809,data/Set A - 48 hr.csv
141.20624869771737,0.788951952097085,data/Set A - 48 hr.csv
176.40399685981123,0.8557454302765052,data/Set A - 48 hr.csv
214.00933140752213,0.9039329806983373,data/Set A - 48 hr.csv
3.6398076580459104,0.06620990787526115,data/Set A - 6 hr.csv
18.032569924912877,0.20076236736472364,data/Set A - 6 hr.csv
36.50048222598575,0.34540911799948537,data/Set A - 6 hr.csv
54.106626122134294,0.4588596225102125,data/Set A - 6 hr.csv
71.55285185244442,0.5518733860470256,data/Set A - 6 hr.csv
105.96710515815302,0.6910932142125643,data/Set A - 6 hr.csv
141.4718918727104,0.7895571584275309,data/Set A - 6 hr.csv
175.96139618075918,0.8550535547533773,data/Set A - 6 hr.csv
213.72638770830562,0.9036386838452753,data/Set A - 6 hr.csv
282.1869786793345,0.9540290485231459,data/Set A - 6 hr.csv
354.35865692536447,0.9789311474824592,data/Set A - 6 hr.csv
425.5718759757221,0.9902434068773062,data/Set A - 6 hr.csv
