Time_Dimensionless,R_Calculated,File
72.44990668201201,0.07237740709523532,data/Set B - 0 hr.csv
216.52065663200267,0.20110936243891742,data/Set B - 0 hr.csv
357.61057353078104,0.30984633388742067,data/Set B - 0 hr.csv
716.7211755802474,0.5244282564016098,data/Set B - 0 hr.csv
1063.989900167929,0.6682435176183852,data/Set B - 0 hr.csv
1425.4063585676008,0.7719389124143677,data/Set B - 0 hr.csv
2123.094708288601,0.8893786651427937,data/Set B - 0 hr.csv
2844.1161180627396,0.9476256946772502,data/Set B - 0 hr.csv
3571.928444701217,0.9753770952041203,data/Set B - 0 hr.csv
4253.122769453751,0.9878505876820407,data/Set B - 0 hr.csv
5716.182031924504,0.9973352956778374,data/Set B - 0 hr.csv
7149.655166499928,0.9993973471033633,data/Set B - 0 hr.csv
8609.655352833875,0.9998674014743737,data/Set B - 0 hr.csv
35.2708510222217,0.03591494582984911,data/Set B - 1 hr.csv
104.98241266166642,0.10314978969128685,data/Set B - 1 hr.csv
173.83221068317778,0.16494980078197463,data/Set B - 1 hr.csv
348.2755683752062,0.3031329494555811,data/Set B - 1 hr.csv
690.1141477884645,0.5111238662261111,data/Set B - 1 hr.csv
1036.437426096818,0.6586279156070722,data/Set B - 1 hr.csv
1383.4436755666204,0.7617957052275339,data/Set B - 1 hr.csv
2068.8907840592806,0.8829826441165716,data/Set B - 1 hr.csv
2771.6029051696732,0.9435355023452645,data/Set B - 1 hr.csv
3492.9453428367506,0.9732754580131814,data/Set B - 1 hr.csv
4190.698713155991,0.9870380992486877,data/Set B - 1 hr.csv
18.050790086096605,0.01854450544811259,data/Set B - 12 hr.csv
53.53206980059771,0.053999879240875015,data/Set B - 12 hr.csv
89.5996722312201,0.08872865192767199,data/Set B - 12 hr.csv
178.5203876394477,0.1689996486894484,data/Set B - 12 hr.csv
269.88658834048186,0.24411914493425413,data/Set B - 12 hr.csv
356.03698877945277,0.3087192202056852,data/Set B - 12 hr.csv
532.3077530949657,0.42420374723751075,data/Set B - 12 hr.csv
707.8295727926042,0.5200229385523036,data/Set B - 12 hr.csv
889.0273144161168,0.6022447583573635,data/Set B - 12 hr.csv
1054.7395364900722,0.6650457986705931,data/Set B - 12 hr.csv
1413.6438301564174,0.7691400557307488,data/Set B - 12 hr.csv
1782.8006520469728,0.842567499033956,data/Set B - 12 hr.csv
2138.4385079452213,0.8911248839357202,data/Set B - 12 hr.csv
17.891396497382996,0.01838226664015885,data/Set B - 24 hr.csv
52.25978430246938,0.05275094466434482,data/Set B - 24 hr.csv
87.14264652351183,0.08640383797588613,data/Set B - 24 hr.csv
174.94815594591688,0.16591558833906028,data/Set B - 24 hr.csv
519.3230505913394,0.4163981628865755,data/Set B - 24 hr.csv
693.158836321928,0.5126649763610214,data/Set B - 24 hr.csv
867.0936675633036,0.5930940955094117,data/Set B - 24 hr.csv
1040.4904525514632,0.6600596830800498,data/Set B - 24 hr.csv
1389.423363732017,0.7632682201413445,data/Set B - 24 hr.csv
1731.7185667037272,0.8340031590964024,data/Set B - 24 hr.csv
2100.825731682387,0.8867943781118285,data/Set B - 24 hr.csv
12.897556417092032,0.013285679857883204,data/Set B - 48 hr.csv
25.503474818508874,0.026100360757280616,data/Set B - 48 hr.csv
64.26664258452342,0.06447208994609199,data/Set B - 48 hr.csv
127.5645542895793,0.12390787487990196,data/Set B - 48 hr.csv
192.04053702520838,0.18056927064696426,data/Set B - 48 hr.csv
254.17606211747588,0.2317036514419002,data/Set B - 48 hr.csv
379.82670737261594,0.3255643825924375,data/Set B - 48 hr.csv
507.0314148793796,0.40891173737499176,data/Set B - 48 hr.csv
629.4752209844838,0.47939503889900204,data/Set B - 48 hr.csv
760.8666746843686,0.5457085229615917,data/Set B - 48 hr.csv
1019.5544298907191,0.6525986808044986,data/Set B - 48 hr.csv
1270.8655095788336,0.732298680683179,data/Set B - 48 hr.csv
1525.359970586665,0.7943939517932816,data/Set B - 48 hr.csv
25.835583373436002,0.02643570965239994,data/Set B - 6 hr.csv
77.20284690217271,0.07693820923559835,data/Set B - 6 hr.csv
126.81078936923058,0.12322280821193177,data/Set B - 6 hr.csv
251.96153831687133,0.22993726680111326,data/Set B - 6 hr.csv
376.6987508803518,0.3233731769260688,data/Set B - 6 hr.csv
504.72790385215853,0.4074980973416419,data/Set B - 6 hr.csv
754.842994388976,0.5428618929646725,data/Set B - 6 hr.csv
1003.8862116054554,0.6469080366031446,data/Set B - 6 hr.csv
1506.7575046028235,0.790389164495573,data/Set B - 6 hr.csv
2019.1853694769661,0.8767929075607853,data/Set B - 6 hr.csv
2515.64032368115,0.9263705968644484,data/Set B - 6 hr.csv
3018.7585358398533,0.9563015559855403,data/Set B - 6 hr.csv
