File,a1,a2,a3,λ1,λ2,λ3,θ_deg,OptimizationMethod,ExecutionTime
data/Set C - 1 hr.csv,0.4594228713235401,0.4594228713235401,0.08115425735291978,0.026230954737772053,0.026230954737772053,0.0012955580686480237,88.4698289597738,Fminbox(LBFGS),00:15:06
data/Set C - 12 hr.csv,0.4594228713235401,0.4594228713235401,0.08115425735291978,0.026230954737772053,0.026230954737772053,0.0012955580686480237,86.74511398515095,Fminbox(LBFGS),00:15:06
data/Set C - 24 hr.csv,0.4594228713235401,0.4594228713235401,0.08115425735291978,0.026230954737772053,0.026230954737772053,0.0012955580686480237,74.3335855716678,Fminbox(LBFGS),00:15:06
data/Set C - 48 hr.csv,0.4594228713235401,0.4594228713235401,0.08115425735291978,0.026230954737772053,0.026230954737772053,0.0012955580686480237,78.7918914955032,Fminbox(LBFGS),00:15:06
data/Set C - 6 hr.csv,0.4594228713235401,0.4594228713235401,0.08115425735291978,0.026230954737772053,0.026230954737772053,0.0012955580686480237,88.96783970329037,Fminbox(LBFGS),00:15:06
